,node.objClass,pedestrian_count,node.serialno,node.time,date,year,month,day,location,event,Date,Mean_Temp,Total_Precip,Rain,Snow
161,pedestrian,0.0,SWLSANDBOX2,2019-07-31T00:00:00-05:00,2019-07-31,2019,07,31,raincoat,Not event,2019-07-31,21.8,0.0,0.0,0.0
162,pedestrian,0.0,SWLSANDBOX2,2019-08-01T00:00:00-05:00,2019-08-01,2019,08,01,raincoat,Not event,2019-08-01,20.8,0.0,0.0,0.0
163,pedestrian,0.0,SWLSANDBOX2,2019-08-02T00:00:00-05:00,2019-08-02,2019,08,02,raincoat,Not event,2019-08-02,21.5,0.0,0.0,0.0
164,pedestrian,0.0,SWLSANDBOX2,2019-08-03T00:00:00-05:00,2019-08-03,2019,08,03,raincoat,Not event,2019-08-03,22.8,0.0,0.0,0.0
165,pedestrian,0.0,SWLSANDBOX2,2019-08-04T00:00:00-05:00,2019-08-04,2019,08,04,raincoat,Not event,2019-08-04,22.3,0.0,0.0,0.0
166,pedestrian,0.0,SWLSANDBOX2,2019-08-05T00:00:00-05:00,2019-08-05,2019,08,05,raincoat,Not event,2019-08-05,22.3,0.0,0.0,0.0
167,pedestrian,113.0,SWLSANDBOX2,2019-08-06T00:00:00-05:00,2019-08-06,2019,08,06,raincoat,Not event,2019-08-06,24.0,3.6,3.6,0.0
168,pedestrian,66.0,SWLSANDBOX2,2019-08-07T00:00:00-05:00,2019-08-07,2019,08,07,raincoat,Not event,2019-08-07,22.6,0.0,0.0,0.0
169,pedestrian,547.0,SWLSANDBOX2,2019-08-08T00:00:00-05:00,2019-08-08,2019,08,08,raincoat,Not event,2019-08-08,21.8,2.0,2.0,0.0
170,pedestrian,267.0,SWLSANDBOX2,2019-08-09T00:00:00-05:00,2019-08-09,2019,08,09,raincoat,Not event,2019-08-09,20.1,0.0,0.0,0.0
171,pedestrian,78.0,SWLSANDBOX2,2019-08-10T00:00:00-05:00,2019-08-10,2019,08,10,raincoat,Not event,2019-08-10,19.9,0.0,0.0,0.0
172,pedestrian,109.0,SWLSANDBOX2,2019-08-11T00:00:00-05:00,2019-08-11,2019,08,11,raincoat,Event,2019-08-11,21.6,0.0,0.0,0.0
173,pedestrian,277.0,SWLSANDBOX2,2019-08-12T00:00:00-05:00,2019-08-12,2019,08,12,raincoat,Not event,2019-08-12,24.3,3.2,3.2,0.0
174,pedestrian,192.0,SWLSANDBOX2,2019-08-13T00:00:00-05:00,2019-08-13,2019,08,13,raincoat,Not event,2019-08-13,23.5,0.0,0.0,0.0
175,pedestrian,243.0,SWLSANDBOX2,2019-08-14T00:00:00-05:00,2019-08-14,2019,08,14,raincoat,Not event,2019-08-14,21.2,0.0,0.0,0.0
176,pedestrian,585.0,SWLSANDBOX2,2019-08-15T00:00:00-05:00,2019-08-15,2019,08,15,raincoat,Event,2019-08-15,19.6,1.4,1.4,0.0
177,pedestrian,223.0,SWLSANDBOX2,2019-08-16T00:00:00-05:00,2019-08-16,2019,08,16,raincoat,Not event,2019-08-16,20.8,0.0,0.0,0.0
178,pedestrian,249.0,SWLSANDBOX2,2019-08-17T00:00:00-05:00,2019-08-17,2019,08,17,raincoat,Not event,2019-08-17,23.2,15.8,15.8,0.0
179,pedestrian,432.0,SWLSANDBOX2,2019-08-18T00:00:00-05:00,2019-08-18,2019,08,18,raincoat,Event,2019-08-18,22.9,6.6,6.6,0.0
180,pedestrian,215.0,SWLSANDBOX2,2019-08-19T00:00:00-05:00,2019-08-19,2019,08,19,raincoat,Not event,2019-08-19,22.9,0.0,0.0,0.0
181,pedestrian,100.0,SWLSANDBOX2,2019-08-20T00:00:00-05:00,2019-08-20,2019,08,20,raincoat,Not event,2019-08-20,22.2,2.2,2.2,0.0
182,pedestrian,246.0,SWLSANDBOX2,2019-08-21T00:00:00-05:00,2019-08-21,2019,08,21,raincoat,Not event,2019-08-21,24.9,0.6,0.6,0.0
183,pedestrian,41.0,SWLSANDBOX2,2019-08-22T00:00:00-05:00,2019-08-22,2019,08,22,raincoat,Not event,2019-08-22,20.1,0.0,0.0,0.0
184,pedestrian,90.0,SWLSANDBOX2,2019-08-23T00:00:00-05:00,2019-08-23,2019,08,23,raincoat,Not event,2019-08-23,18.8,0.0,0.0,0.0
185,pedestrian,29.0,SWLSANDBOX2,2019-08-24T00:00:00-05:00,2019-08-24,2019,08,24,raincoat,Not event,2019-08-24,17.3,0.0,0.0,0.0
186,pedestrian,202.0,SWLSANDBOX2,2019-08-25T00:00:00-05:00,2019-08-25,2019,08,25,raincoat,Event,2019-08-25,18.9,0.0,0.0,0.0
187,pedestrian,140.0,SWLSANDBOX2,2019-08-26T00:00:00-05:00,2019-08-26,2019,08,26,raincoat,Not event,2019-08-26,20.2,0.0,0.0,0.0
188,pedestrian,44.0,SWLSANDBOX2,2019-08-27T00:00:00-05:00,2019-08-27,2019,08,27,raincoat,Not event,2019-08-27,20.0,9.2,9.2,0.0
189,pedestrian,159.0,SWLSANDBOX2,2019-08-28T00:00:00-05:00,2019-08-28,2019,08,28,raincoat,Not event,2019-08-28,21.9,0.0,0.0,0.0
190,pedestrian,140.0,SWLSANDBOX2,2019-08-29T00:00:00-05:00,2019-08-29,2019,08,29,raincoat,Not event,2019-08-29,20.3,0.0,0.0,0.0
191,pedestrian,242.0,SWLSANDBOX2,2019-08-30T00:00:00-05:00,2019-08-30,2019,08,30,raincoat,Not event,2019-08-30,19.9,0.0,0.0,0.0
192,pedestrian,220.0,SWLSANDBOX2,2019-08-31T00:00:00-05:00,2019-08-31,2019,08,31,raincoat,Not event,2019-08-31,17.8,0.0,0.0,0.0
193,pedestrian,114.0,SWLSANDBOX2,2019-09-01T00:00:00-05:00,2019-09-01,2019,09,01,raincoat,Not event,2019-09-01,17.5,0.8,0.8,0.0
194,pedestrian,124.0,SWLSANDBOX2,2019-09-02T00:00:00-05:00,2019-09-02,2019,09,02,raincoat,Not event,2019-09-02,20.3,0.6,0.6,0.0
195,pedestrian,460.0,SWLSANDBOX2,2019-09-03T00:00:00-05:00,2019-09-03,2019,09,03,raincoat,Not event,2019-09-03,18.2,7.2,7.2,0.0
196,pedestrian,167.0,SWLSANDBOX2,2019-09-04T00:00:00-05:00,2019-09-04,2019,09,04,raincoat,Not event,2019-09-04,16.9,0.0,0.0,0.0
197,pedestrian,167.0,SWLSANDBOX2,2019-09-05T00:00:00-05:00,2019-09-05,2019,09,05,raincoat,Not event,2019-09-05,16.3,0.0,0.0,0.0
198,pedestrian,301.0,SWLSANDBOX2,2019-09-06T00:00:00-05:00,2019-09-06,2019,09,06,raincoat,Not event,2019-09-06,16.8,1.2,1.2,0.0
199,pedestrian,46.0,SWLSANDBOX2,2019-09-07T00:00:00-05:00,2019-09-07,2019,09,07,raincoat,Not event,2019-09-07,16.9,0.0,0.0,0.0
200,pedestrian,101.0,SWLSANDBOX2,2019-09-08T00:00:00-05:00,2019-09-08,2019,09,08,raincoat,Not event,2019-09-08,13.8,0.0,0.0,0.0
201,pedestrian,131.0,SWLSANDBOX2,2019-09-09T00:00:00-05:00,2019-09-09,2019,09,09,raincoat,Not event,2019-09-09,13.8,0.0,0.0,0.0
202,pedestrian,335.0,SWLSANDBOX2,2019-09-10T00:00:00-05:00,2019-09-10,2019,09,10,raincoat,Event,2019-09-10,17.6,18.2,18.2,0.0
203,pedestrian,550.0,SWLSANDBOX2,2019-09-11T00:00:00-05:00,2019-09-11,2019,09,11,raincoat,Not event,2019-09-11,23.2,1.0,1.0,0.0
204,pedestrian,761.0,SWLSANDBOX2,2019-09-12T00:00:00-05:00,2019-09-12,2019,09,12,raincoat,Not event,2019-09-12,16.6,0.8,0.8,0.0
205,pedestrian,519.0,SWLSANDBOX2,2019-09-13T00:00:00-05:00,2019-09-13,2019,09,13,raincoat,Not event,2019-09-13,17.7,5.6,5.6,0.0
206,pedestrian,193.0,SWLSANDBOX2,2019-09-14T00:00:00-05:00,2019-09-14,2019,09,14,raincoat,Not event,2019-09-14,18.0,0.0,0.0,0.0
207,pedestrian,365.0,SWLSANDBOX2,2019-09-15T00:00:00-05:00,2019-09-15,2019,09,15,raincoat,Not event,2019-09-15,14.6,4.4,4.4,0.0
208,pedestrian,62.0,SWLSANDBOX2,2019-09-16T00:00:00-05:00,2019-09-16,2019,09,16,raincoat,Not event,2019-09-16,15.6,0.2,0.2,0.0
209,pedestrian,267.0,SWLSANDBOX2,2019-09-17T00:00:00-05:00,2019-09-17,2019,09,17,raincoat,Not event,2019-09-17,16.9,0.0,0.0,0.0
210,pedestrian,230.0,SWLSANDBOX2,2019-09-18T00:00:00-05:00,2019-09-18,2019,09,18,raincoat,Not event,2019-09-18,17.6,0.0,0.0,0.0
211,pedestrian,353.0,SWLSANDBOX2,2019-09-19T00:00:00-05:00,2019-09-19,2019,09,19,raincoat,Not event,2019-09-19,19.3,0.0,0.0,0.0
212,pedestrian,272.0,SWLSANDBOX2,2019-09-20T00:00:00-05:00,2019-09-20,2019,09,20,raincoat,Event,2019-09-20,18.7,0.0,0.0,0.0
213,pedestrian,176.0,SWLSANDBOX2,2019-09-21T00:00:00-05:00,2019-09-21,2019,09,21,raincoat,Not event,2019-09-21,21.8,0.0,0.0,0.0
214,pedestrian,425.0,SWLSANDBOX2,2019-09-22T00:00:00-05:00,2019-09-22,2019,09,22,raincoat,Not event,2019-09-22,26.1,0.0,0.0,0.0
215,pedestrian,183.0,SWLSANDBOX2,2019-09-23T00:00:00-05:00,2019-09-23,2019,09,23,raincoat,Not event,2019-09-23,20.1,0.2,0.2,0.0
216,pedestrian,487.0,SWLSANDBOX2,2019-09-24T00:00:00-05:00,2019-09-24,2019,09,24,raincoat,Event,2019-09-24,17.2,0.0,0.0,0.0
217,pedestrian,215.0,SWLSANDBOX2,2019-09-25T00:00:00-05:00,2019-09-25,2019,09,25,raincoat,Not event,2019-09-25,19.7,0.0,0.0,0.0
218,pedestrian,174.0,SWLSANDBOX2,2019-09-26T00:00:00-05:00,2019-09-26,2019,09,26,raincoat,Event,2019-09-26,16.9,3.2,3.2,0.0
219,pedestrian,520.0,SWLSANDBOX2,2019-09-27T00:00:00-05:00,2019-09-27,2019,09,27,raincoat,Event,2019-09-27,15.8,0.0,0.0,0.0
220,pedestrian,100.0,SWLSANDBOX2,2019-09-28T00:00:00-05:00,2019-09-28,2019,09,28,raincoat,Not event,2019-09-28,16.4,3.0,3.0,0.0
221,pedestrian,59.0,SWLSANDBOX2,2019-09-29T00:00:00-05:00,2019-09-29,2019,09,29,raincoat,Not event,2019-09-29,11.8,0.0,0.0,0.0
222,pedestrian,306.0,SWLSANDBOX2,2019-09-30T00:00:00-05:00,2019-09-30,2019,09,30,raincoat,Not event,2019-09-30,14.9,0.0,0.0,0.0
223,pedestrian,242.0,SWLSANDBOX2,2019-10-01T00:00:00-05:00,2019-10-01,2019,10,01,raincoat,Not event,2019-10-01,23.1,12.0,12.0,0.0
224,pedestrian,286.0,SWLSANDBOX2,2019-10-02T00:00:00-05:00,2019-10-02,2019,10,02,raincoat,Event,2019-10-02,14.3,10.2,10.2,0.0
225,pedestrian,104.0,SWLSANDBOX2,2019-10-03T00:00:00-05:00,2019-10-03,2019,10,03,raincoat,Not event,2019-10-03,10.2,2.8,2.8,0.0
226,pedestrian,71.0,SWLSANDBOX2,2019-10-04T00:00:00-05:00,2019-10-04,2019,10,04,raincoat,Not event,2019-10-04,8.0,0.0,0.0,0.0
227,pedestrian,32.0,SWLSANDBOX2,2019-10-05T00:00:00-05:00,2019-10-05,2019,10,05,raincoat,Not event,2019-10-05,8.8,0.0,0.0,0.0
228,pedestrian,90.0,SWLSANDBOX2,2019-10-06T00:00:00-05:00,2019-10-06,2019,10,06,raincoat,Not event,2019-10-06,16.6,1.8,1.8,0.0
229,pedestrian,135.0,SWLSANDBOX2,2019-10-07T00:00:00-05:00,2019-10-07,2019,10,07,raincoat,Not event,2019-10-07,12.7,0.0,0.0,0.0
230,pedestrian,312.0,SWLSANDBOX2,2019-10-08T00:00:00-05:00,2019-10-08,2019,10,08,raincoat,Not event,2019-10-08,12.3,0.0,0.0,0.0
231,pedestrian,131.0,SWLSANDBOX2,2019-10-09T00:00:00-05:00,2019-10-09,2019,10,09,raincoat,Not event,2019-10-09,11.1,0.0,0.0,0.0
232,pedestrian,222.0,SWLSANDBOX2,2019-10-10T00:00:00-05:00,2019-10-10,2019,10,10,raincoat,Not event,2019-10-10,12.0,0.0,0.0,0.0
233,pedestrian,52.0,SWLSANDBOX2,2019-10-11T00:00:00-05:00,2019-10-11,2019,10,11,raincoat,Not event,2019-10-11,13.9,0.0,0.0,0.0
234,pedestrian,54.0,SWLSANDBOX2,2019-10-12T00:00:00-05:00,2019-10-12,2019,10,12,raincoat,Not event,2019-10-12,10.0,4.2,4.2,0.0
235,pedestrian,107.0,SWLSANDBOX2,2019-10-13T00:00:00-05:00,2019-10-13,2019,10,13,raincoat,Not event,2019-10-13,10.7,0.0,0.0,0.0
236,pedestrian,96.0,SWLSANDBOX2,2019-10-14T00:00:00-05:00,2019-10-14,2019,10,14,raincoat,Not event,2019-10-14,8.6,0.0,0.0,0.0
237,pedestrian,259.0,SWLSANDBOX2,2019-10-15T00:00:00-05:00,2019-10-15,2019,10,15,raincoat,Event,2019-10-15,8.6,0.0,0.0,0.0
238,pedestrian,213.0,SWLSANDBOX2,2019-10-16T00:00:00-05:00,2019-10-16,2019,10,16,raincoat,Not event,2019-10-16,10.0,18.2,18.2,0.0
239,pedestrian,237.0,SWLSANDBOX2,2019-10-17T00:00:00-05:00,2019-10-17,2019,10,17,raincoat,Event,2019-10-17,7.7,0.0,0.0,0.0
240,pedestrian,975.0,SWLSANDBOX2,2019-10-18T00:00:00-05:00,2019-10-18,2019,10,18,raincoat,Not event,2019-10-18,7.3,0.0,0.0,0.0
241,pedestrian,89.0,SWLSANDBOX2,2019-10-19T00:00:00-05:00,2019-10-19,2019,10,19,raincoat,Not event,2019-10-19,6.6,0.0,0.0,0.0
242,pedestrian,152.0,SWLSANDBOX2,2019-10-20T00:00:00-05:00,2019-10-20,2019,10,20,raincoat,Not event,2019-10-20,10.6,0.0,0.0,0.0
243,pedestrian,625.0,SWLSANDBOX2,2019-10-21T00:00:00-05:00,2019-10-21,2019,10,21,raincoat,Not event,2019-10-21,10.6,1.4,1.4,0.0
244,pedestrian,277.0,SWLSANDBOX2,2019-10-22T00:00:00-05:00,2019-10-22,2019,10,22,raincoat,Not event,2019-10-22,12.9,10.6,10.6,0.0
245,pedestrian,77.0,SWLSANDBOX2,2019-10-23T00:00:00-05:00,2019-10-23,2019,10,23,raincoat,Event,2019-10-23,10.4,0.0,0.0,0.0
246,pedestrian,244.0,SWLSANDBOX2,2019-10-24T00:00:00-05:00,2019-10-24,2019,10,24,raincoat,Event,2019-10-24,9.1,0.6,0.6,0.0
247,pedestrian,175.0,SWLSANDBOX2,2019-10-25T00:00:00-05:00,2019-10-25,2019,10,25,raincoat,Event,2019-10-25,7.9,0.0,0.0,0.0
248,pedestrian,297.0,SWLSANDBOX2,2019-10-26T00:00:00-05:00,2019-10-26,2019,10,26,raincoat,Not event,2019-10-26,5.8,9.2,9.2,0.0
249,pedestrian,116.0,SWLSANDBOX2,2019-10-27T00:00:00-05:00,2019-10-27,2019,10,27,raincoat,Not event,2019-10-27,10.2,25.8,25.8,0.0
250,pedestrian,36.0,SWLSANDBOX2,2019-10-28T00:00:00-05:00,2019-10-28,2019,10,28,raincoat,Not event,2019-10-28,10.4,0.0,0.0,0.0
251,pedestrian,237.0,SWLSANDBOX2,2019-10-29T00:00:00-05:00,2019-10-29,2019,10,29,raincoat,Event,2019-10-29,11.2,0.0,0.0,0.0
252,pedestrian,932.0,SWLSANDBOX2,2019-10-30T00:00:00-05:00,2019-10-30,2019,10,30,raincoat,Not event,2019-10-30,7.7,20.6,20.6,0.0
253,pedestrian,1391.0,SWLSANDBOX2,2019-10-31T00:00:00-05:00,2019-10-31,2019,10,31,raincoat,Not event,2019-10-31,7.3,18.8,18.8,0.0
254,pedestrian,189.0,SWLSANDBOX2,2019-11-01T00:00:00-05:00,2019-11-01,2019,11,01,raincoat,Event,2019-11-01,3.3,0.0,0.0,0.0
255,pedestrian,84.0,SWLSANDBOX2,2019-11-02T00:00:00-05:00,2019-11-02,2019,11,02,raincoat,Not event,2019-11-02,4.0,0.4,0.4,0.0
256,pedestrian,96.0,SWLSANDBOX2,2019-11-03T00:00:00-05:00,2019-11-03,2019,11,03,raincoat,Event,2019-11-03,3.6,0.0,0.0,0.0
257,pedestrian,6.0,SWLSANDBOX2,2019-11-04T00:00:00-05:00,2019-11-04,2019,11,04,raincoat,Not event,2019-11-04,7.3,1.0,1.0,0.0
258,pedestrian,0.0,SWLSANDBOX2,2019-11-05T00:00:00-05:00,2019-11-05,2019,11,05,raincoat,Not event,2019-11-05,4.5,0.0,0.0,0.0
259,pedestrian,0.0,SWLSANDBOX2,2019-11-06T00:00:00-05:00,2019-11-06,2019,11,06,raincoat,Event,2019-11-06,1.4,0.6,0.2,0.4
260,pedestrian,0.0,SWLSANDBOX2,2019-11-07T00:00:00-05:00,2019-11-07,2019,11,07,raincoat,Event,2019-11-07,-0.2,3.6,1.6,2.0
261,pedestrian,9.0,SWLSANDBOX2,2019-11-08T00:00:00-05:00,2019-11-08,2019,11,08,raincoat,Not event,2019-11-08,-2.6,0.0,0.0,0.0
262,pedestrian,0.0,SWLSANDBOX2,2019-11-09T00:00:00-05:00,2019-11-09,2019,11,09,raincoat,Not event,2019-11-09,-0.4,0.0,0.0,0.0
263,pedestrian,0.0,SWLSANDBOX2,2019-11-10T00:00:00-05:00,2019-11-10,2019,11,10,raincoat,Not event,2019-11-10,3.1,0.6,0.4,0.2
264,pedestrian,0.0,SWLSANDBOX2,2019-11-11T00:00:00-05:00,2019-11-11,2019,11,11,raincoat,Not event,2019-11-11,-3.9,12.2,0.0,13.6
265,pedestrian,0.0,SWLSANDBOX2,2019-11-12T00:00:00-05:00,2019-11-12,2019,11,12,raincoat,Event,2019-11-12,-7.6,0.2,0.0,0.2
266,pedestrian,0.0,SWLSANDBOX2,2019-11-13T00:00:00-05:00,2019-11-13,2019,11,13,raincoat,Event,2019-11-13,-7.8,1.8,0.0,2.0
267,pedestrian,0.0,SWLSANDBOX2,2019-11-14T00:00:00-05:00,2019-11-14,2019,11,14,raincoat,Event,2019-11-14,-1.0,0.4,0.0,0.4
268,pedestrian,0.0,SWLSANDBOX2,2019-11-15T00:00:00-05:00,2019-11-15,2019,11,15,raincoat,Event,2019-11-15,-1.6,0.0,0.0,0.0
269,pedestrian,0.0,SWLSANDBOX2,2019-11-16T00:00:00-05:00,2019-11-16,2019,11,16,raincoat,Event,2019-11-16,-6.8,0.0,0.0,0.0
270,pedestrian,0.0,SWLSANDBOX2,2019-11-17T00:00:00-05:00,2019-11-17,2019,11,17,raincoat,Not event,2019-11-17,-2.3,0.0,0.0,0.0
271,pedestrian,0.0,SWLSANDBOX2,2019-11-18T00:00:00-05:00,2019-11-18,2019,11,18,raincoat,Not event,2019-11-18,0.5,9.2,8.8,0.4
272,pedestrian,0.0,SWLSANDBOX2,2019-11-19T00:00:00-05:00,2019-11-19,2019,11,19,raincoat,Not event,2019-11-19,2.3,0.2,0.2,0.0
273,pedestrian,0.0,SWLSANDBOX2,2019-11-20T00:00:00-05:00,2019-11-20,2019,11,20,raincoat,Not event,2019-11-20,3.7,0.0,0.0,0.0
274,pedestrian,0.0,SWLSANDBOX2,2019-11-21T00:00:00-05:00,2019-11-21,2019,11,21,raincoat,Not event,2019-11-21,4.8,4.2,4.2,0.0
275,pedestrian,141.0,SWLSANDBOX2,2019-11-22T00:00:00-05:00,2019-11-22,2019,11,22,raincoat,Not event,2019-11-22,3.9,0.0,0.0,0.0
276,pedestrian,179.0,SWLSANDBOX2,2019-11-23T00:00:00-05:00,2019-11-23,2019,11,23,raincoat,Not event,2019-11-23,1.8,0.0,0.0,0.0
277,pedestrian,132.0,SWLSANDBOX2,2019-11-24T00:00:00-05:00,2019-11-24,2019,11,24,raincoat,Not event,2019-11-24,1.7,0.0,0.0,0.0
278,pedestrian,55.0,SWLSANDBOX2,2019-11-25T00:00:00-05:00,2019-11-25,2019,11,25,raincoat,Not event,2019-11-25,4.8,0.0,0.0,0.0
279,pedestrian,84.0,SWLSANDBOX2,2019-11-26T00:00:00-05:00,2019-11-26,2019,11,26,raincoat,Not event,2019-11-26,6.4,0.0,0.0,0.0
280,pedestrian,62.0,SWLSANDBOX2,2019-11-27T00:00:00-05:00,2019-11-27,2019,11,27,raincoat,Not event,2019-11-27,7.1,6.4,6.4,0.0
281,pedestrian,22.0,SWLSANDBOX2,2019-11-28T00:00:00-05:00,2019-11-28,2019,11,28,raincoat,Not event,2019-11-28,1.5,0.0,0.0,0.0
282,pedestrian,42.0,SWLSANDBOX2,2019-11-29T00:00:00-05:00,2019-11-29,2019,11,29,raincoat,Not event,2019-11-29,-2.1,0.0,0.0,0.0
283,pedestrian,93.0,SWLSANDBOX2,2019-11-30T00:00:00-05:00,2019-11-30,2019,11,30,raincoat,Not event,2019-11-30,-2.7,0.0,0.0,0.0
284,pedestrian,138.0,SWLSANDBOX2,2019-12-01T00:00:00-05:00,2019-12-01,2019,12,01,raincoat,Not event,2019-12-01,-2.5,11.4,2.0,3.0
285,pedestrian,48.0,SWLSANDBOX2,2019-12-02T00:00:00-05:00,2019-12-02,2019,12,02,raincoat,Not event,2019-12-02,-4.0,6.2,0.0,9.4
286,pedestrian,9.0,SWLSANDBOX2,2019-12-03T00:00:00-05:00,2019-12-03,2019,12,03,raincoat,Not event,2019-12-03,-4.3,0.6,0.0,0.6
287,pedestrian,8.0,SWLSANDBOX2,2019-12-04T00:00:00-05:00,2019-12-04,2019,12,04,raincoat,Not event,2019-12-04,1.3,0.0,0.0,0.0
288,pedestrian,84.0,SWLSANDBOX2,2019-12-05T00:00:00-05:00,2019-12-05,2019,12,05,raincoat,Not event,2019-12-05,-0.9,0.4,0.0,0.4
289,pedestrian,0.0,SWLSANDBOX2,2019-12-06T00:00:00-05:00,2019-12-06,2019,12,06,raincoat,Not event,2019-12-06,-2.9,5.4,0.0,5.4
290,pedestrian,0.0,SWLSANDBOX2,2019-12-07T00:00:00-05:00,2019-12-07,2019,12,07,raincoat,Not event,2019-12-07,-4.3,0.0,0.0,0.0
291,pedestrian,0.0,SWLSANDBOX2,2019-12-08T00:00:00-05:00,2019-12-08,2019,12,08,raincoat,Not event,2019-12-08,1.7,0.0,0.0,0.0
292,pedestrian,0.0,SWLSANDBOX2,2019-12-09T00:00:00-05:00,2019-12-09,2019,12,09,raincoat,Not event,2019-12-09,7.6,6.0,6.0,0.0
293,pedestrian,0.0,SWLSANDBOX2,2019-12-10T00:00:00-05:00,2019-12-10,2019,12,10,raincoat,Not event,2019-12-10,1.5,0.6,0.6,0.0
294,pedestrian,0.0,SWLSANDBOX2,2019-12-11T00:00:00-05:00,2019-12-11,2019,12,11,raincoat,Not event,2019-12-11,-5.7,0.0,0.0,0.0
295,pedestrian,0.0,SWLSANDBOX2,2019-12-12T00:00:00-05:00,2019-12-12,2019,12,12,raincoat,Not event,2019-12-12,-5.0,0.0,0.0,0.0
296,pedestrian,0.0,SWLSANDBOX2,2019-12-13T00:00:00-05:00,2019-12-13,2019,12,13,raincoat,Not event,2019-12-13,2.3,0.0,0.0,0.0
297,pedestrian,0.0,SWLSANDBOX2,2019-12-14T00:00:00-05:00,2019-12-14,2019,12,14,raincoat,Not event,2019-12-14,1.6,20.2,18.0,2.6
298,pedestrian,0.0,SWLSANDBOX2,2019-12-15T00:00:00-05:00,2019-12-15,2019,12,15,raincoat,Not event,2019-12-15,-2.6,0.0,0.0,0.0
299,pedestrian,0.0,SWLSANDBOX2,2019-12-16T00:00:00-05:00,2019-12-16,2019,12,16,raincoat,Not event,2019-12-16,-2.3,0.0,0.0,0.0
300,pedestrian,0.0,SWLSANDBOX2,2019-12-17T00:00:00-05:00,2019-12-17,2019,12,17,raincoat,Not event,2019-12-17,-1.2,0.0,0.0,0.0
301,pedestrian,0.0,SWLSANDBOX2,2019-12-18T00:00:00-05:00,2019-12-18,2019,12,18,raincoat,Event,2019-12-18,-9.1,0.8,0.0,0.8
302,pedestrian,0.0,SWLSANDBOX2,2019-12-19T00:00:00-05:00,2019-12-19,2019,12,19,raincoat,Event,2019-12-19,-11.4,1.6,0.0,5.0
303,pedestrian,0.0,SWLSANDBOX2,2019-12-20T00:00:00-05:00,2019-12-20,2019,12,20,raincoat,Not event,2019-12-20,-7.4,0.0,0.0,0.0
304,pedestrian,0.0,SWLSANDBOX2,2019-12-21T00:00:00-05:00,2019-12-21,2019,12,21,raincoat,Not event,2019-12-21,-3.0,0.0,0.0,0.0
305,pedestrian,0.0,SWLSANDBOX2,2019-12-22T00:00:00-05:00,2019-12-22,2019,12,22,raincoat,Not event,2019-12-22,3.1,0.0,0.0,0.0
306,pedestrian,0.0,SWLSANDBOX2,2019-12-23T00:00:00-05:00,2019-12-23,2019,12,23,raincoat,Not event,2019-12-23,4.5,0.0,0.0,0.0
307,pedestrian,0.0,SWLSANDBOX2,2019-12-24T00:00:00-05:00,2019-12-24,2019,12,24,raincoat,Not event,2019-12-24,-1.4,0.0,0.0,0.0
308,pedestrian,0.0,SWLSANDBOX2,2019-12-25T00:00:00-05:00,2019-12-25,2019,12,25,raincoat,Not event,2019-12-25,0.6,0.0,0.0,0.0
309,pedestrian,0.0,SWLSANDBOX2,2019-12-26T00:00:00-05:00,2019-12-26,2019,12,26,raincoat,Not event,2019-12-26,2.4,0.0,0.0,0.0
310,pedestrian,0.0,SWLSANDBOX2,2019-12-27T00:00:00-05:00,2019-12-27,2019,12,27,raincoat,Not event,2019-12-27,6.9,0.0,0.0,0.0
311,pedestrian,0.0,SWLSANDBOX2,2019-12-28T00:00:00-05:00,2019-12-28,2019,12,28,raincoat,Event,2019-12-28,3.0,0.2,0.2,0.0
312,pedestrian,0.0,SWLSANDBOX2,2019-12-29T00:00:00-05:00,2019-12-29,2019,12,29,raincoat,Not event,2019-12-29,1.1,7.8,7.8,0.0
313,pedestrian,0.0,SWLSANDBOX2,2019-12-30T00:00:00-05:00,2019-12-30,2019,12,30,raincoat,Not event,2019-12-30,5.6,8.0,8.0,0.0
314,pedestrian,0.0,SWLSANDBOX2,2019-12-31T00:00:00-05:00,2019-12-31,2019,12,31,raincoat,Not event,2019-12-31,0.4,2.0,0.0,2.0
315,pedestrian,0.0,SWLSANDBOX2,2020-01-01T00:00:00-05:00,2020-01-01,2020,01,01,raincoat,Not event,2020-01-01,-1.7,0.0,0.0,0.0
316,pedestrian,0.0,SWLSANDBOX2,2020-01-02T00:00:00-05:00,2020-01-02,2020,01,02,raincoat,Not event,2020-01-02,3.0,0.0,0.0,0.0
317,pedestrian,0.0,SWLSANDBOX2,2020-01-03T00:00:00-05:00,2020-01-03,2020,01,03,raincoat,Not event,2020-01-03,4.6,0.0,0.0,0.0
318,pedestrian,0.0,SWLSANDBOX2,2020-01-04T00:00:00-05:00,2020-01-04,2020,01,04,raincoat,Not event,2020-01-04,0.9,1.6,0.0,2.4
319,pedestrian,0.0,SWLSANDBOX2,2020-01-05T00:00:00-05:00,2020-01-05,2020,01,05,raincoat,Not event,2020-01-05,-0.8,3.6,0.0,3.6
320,pedestrian,0.0,SWLSANDBOX2,2020-01-06T00:00:00-05:00,2020-01-06,2020,01,06,raincoat,Not event,2020-01-06,-1.7,0.0,0.0,0.0
321,pedestrian,0.0,SWLSANDBOX2,2020-01-07T00:00:00-05:00,2020-01-07,2020,01,07,raincoat,Not event,2020-01-07,-0.8,0.0,0.0,0.0
