node.objClass,pedestrian_count,node.serialno,node.time,date,time,year,month,day,location,Date,Temp,Dew_Point,Humidity
pedestrian,0.0,SWLSANDBOX1,2019-04-06T07:00:00-05:00,2019-04-06,07:00,2019,04,06,streetscape,2019-04-06-07:00,5.3,2.4,82.0
pedestrian,0.0,SWLSANDBOX1,2019-04-06T08:00:00-05:00,2019-04-06,08:00,2019,04,06,streetscape,2019-04-06-08:00,6.2,1.9,74.0
pedestrian,0.0,SWLSANDBOX1,2019-04-06T09:00:00-05:00,2019-04-06,09:00,2019,04,06,streetscape,2019-04-06-09:00,7.6,1.6,66.0
pedestrian,0.0,SWLSANDBOX1,2019-04-06T10:00:00-05:00,2019-04-06,10:00,2019,04,06,streetscape,2019-04-06-10:00,9.6,2.1,60.0
pedestrian,0.0,SWLSANDBOX1,2019-04-06T11:00:00-05:00,2019-04-06,11:00,2019,04,06,streetscape,2019-04-06-11:00,8.7,1.9,62.0
pedestrian,0.0,SWLSANDBOX1,2019-04-06T12:00:00-05:00,2019-04-06,12:00,2019,04,06,streetscape,2019-04-06-12:00,9.3,2.4,62.0
pedestrian,0.0,SWLSANDBOX1,2019-04-06T13:00:00-05:00,2019-04-06,13:00,2019,04,06,streetscape,2019-04-06-13:00,10.2,2.1,57.0
pedestrian,0.0,SWLSANDBOX1,2019-04-06T14:00:00-05:00,2019-04-06,14:00,2019,04,06,streetscape,2019-04-06-14:00,11.3,3.1,57.0
pedestrian,0.0,SWLSANDBOX1,2019-04-06T15:00:00-05:00,2019-04-06,15:00,2019,04,06,streetscape,2019-04-06-15:00,12.0,3.6,57.0
pedestrian,0.0,SWLSANDBOX1,2019-04-06T16:00:00-05:00,2019-04-06,16:00,2019,04,06,streetscape,2019-04-06-16:00,12.3,2.4,51.0
pedestrian,0.0,SWLSANDBOX1,2019-04-06T17:00:00-05:00,2019-04-06,17:00,2019,04,06,streetscape,2019-04-06-17:00,13.3,3.7,52.0
pedestrian,0.0,SWLSANDBOX1,2019-04-06T18:00:00-05:00,2019-04-06,18:00,2019,04,06,streetscape,2019-04-06-18:00,12.3,3.1,53.0
pedestrian,0.0,SWLSANDBOX1,2019-04-06T19:00:00-05:00,2019-04-06,19:00,2019,04,06,streetscape,2019-04-06-19:00,11.0,3.2,59.0
pedestrian,0.0,SWLSANDBOX1,2019-04-06T20:00:00-05:00,2019-04-06,20:00,2019,04,06,streetscape,2019-04-06-20:00,10.2,3.3,62.0
pedestrian,0.0,SWLSANDBOX1,2019-04-06T21:00:00-05:00,2019-04-06,21:00,2019,04,06,streetscape,2019-04-06-21:00,10.2,3.0,61.0
pedestrian,0.0,SWLSANDBOX1,2019-04-06T22:00:00-05:00,2019-04-06,22:00,2019,04,06,streetscape,2019-04-06-22:00,10.0,2.8,61.0
pedestrian,0.0,SWLSANDBOX1,2019-04-06T23:00:00-05:00,2019-04-06,23:00,2019,04,06,streetscape,2019-04-06-23:00,9.3,2.7,63.0
pedestrian,0.0,SWLSANDBOX1,2019-04-07T00:00:00-05:00,2019-04-07,00:00,2019,04,07,streetscape,2019-04-07-00:00,9.2,3.0,65.0
pedestrian,0.0,SWLSANDBOX1,2019-04-07T01:00:00-05:00,2019-04-07,01:00,2019,04,07,streetscape,2019-04-07-01:00,8.8,2.8,66.0
pedestrian,0.0,SWLSANDBOX1,2019-04-07T02:00:00-05:00,2019-04-07,02:00,2019,04,07,streetscape,2019-04-07-02:00,8.7,2.1,63.0
pedestrian,0.0,SWLSANDBOX1,2019-04-07T03:00:00-05:00,2019-04-07,03:00,2019,04,07,streetscape,2019-04-07-03:00,8.3,2.0,64.0
pedestrian,0.0,SWLSANDBOX1,2019-04-07T04:00:00-05:00,2019-04-07,04:00,2019,04,07,streetscape,2019-04-07-04:00,8.4,2.0,64.0
pedestrian,0.0,SWLSANDBOX1,2019-04-07T05:00:00-05:00,2019-04-07,05:00,2019,04,07,streetscape,2019-04-07-05:00,8.1,1.9,65.0
pedestrian,0.0,SWLSANDBOX1,2019-04-07T06:00:00-05:00,2019-04-07,06:00,2019,04,07,streetscape,2019-04-07-06:00,8.1,2.1,66.0
pedestrian,1.0,SWLSANDBOX1,2019-04-07T07:00:00-05:00,2019-04-07,07:00,2019,04,07,streetscape,2019-04-07-07:00,8.1,2.2,66.0
pedestrian,2.0,SWLSANDBOX1,2019-04-07T08:00:00-05:00,2019-04-07,08:00,2019,04,07,streetscape,2019-04-07-08:00,8.5,1.8,63.0
pedestrian,22.0,SWLSANDBOX1,2019-04-07T09:00:00-05:00,2019-04-07,09:00,2019,04,07,streetscape,2019-04-07-09:00,8.7,0.8,58.0
pedestrian,30.0,SWLSANDBOX1,2019-04-07T10:00:00-05:00,2019-04-07,10:00,2019,04,07,streetscape,2019-04-07-10:00,8.7,1.3,60.0
pedestrian,362.0,SWLSANDBOX1,2019-04-07T11:00:00-05:00,2019-04-07,11:00,2019,04,07,streetscape,2019-04-07-11:00,9.2,1.3,57.0
pedestrian,222.0,SWLSANDBOX1,2019-04-07T12:00:00-05:00,2019-04-07,12:00,2019,04,07,streetscape,2019-04-07-12:00,9.8,1.6,57.0
pedestrian,161.0,SWLSANDBOX1,2019-04-07T13:00:00-05:00,2019-04-07,13:00,2019,04,07,streetscape,2019-04-07-13:00,9.9,1.7,57.0
pedestrian,131.0,SWLSANDBOX1,2019-04-07T14:00:00-05:00,2019-04-07,14:00,2019,04,07,streetscape,2019-04-07-14:00,9.9,1.9,57.0
pedestrian,588.0,SWLSANDBOX1,2019-04-07T15:00:00-05:00,2019-04-07,15:00,2019,04,07,streetscape,2019-04-07-15:00,10.7,2.9,59.0
pedestrian,0.0,SWLSANDBOX1,2019-04-07T16:00:00-05:00,2019-04-07,16:00,2019,04,07,streetscape,2019-04-07-16:00,10.7,2.9,59.0
pedestrian,0.0,SWLSANDBOX1,2019-04-07T17:00:00-05:00,2019-04-07,17:00,2019,04,07,streetscape,2019-04-07-17:00,10.9,2.7,57.0
pedestrian,0.0,SWLSANDBOX1,2019-04-07T18:00:00-05:00,2019-04-07,18:00,2019,04,07,streetscape,2019-04-07-18:00,10.6,2.6,58.0
pedestrian,13.0,SWLSANDBOX1,2019-04-07T19:00:00-05:00,2019-04-07,19:00,2019,04,07,streetscape,2019-04-07-19:00,10.1,2.4,59.0
pedestrian,0.0,SWLSANDBOX1,2019-04-07T20:00:00-05:00,2019-04-07,20:00,2019,04,07,streetscape,2019-04-07-20:00,9.8,2.5,60.0
pedestrian,0.0,SWLSANDBOX1,2019-04-07T21:00:00-05:00,2019-04-07,21:00,2019,04,07,streetscape,2019-04-07-21:00,9.4,2.6,63.0
pedestrian,0.0,SWLSANDBOX1,2019-04-07T22:00:00-05:00,2019-04-07,22:00,2019,04,07,streetscape,2019-04-07-22:00,8.3,2.9,69.0
pedestrian,0.0,SWLSANDBOX1,2019-04-07T23:00:00-05:00,2019-04-07,23:00,2019,04,07,streetscape,2019-04-07-23:00,7.4,3.8,78.0
pedestrian,0.0,SWLSANDBOX1,2019-04-08T00:00:00-05:00,2019-04-08,00:00,2019,04,08,streetscape,2019-04-08-00:00,7.0,3.6,79.0
pedestrian,0.0,SWLSANDBOX1,2019-04-08T01:00:00-05:00,2019-04-08,01:00,2019,04,08,streetscape,2019-04-08-01:00,6.9,4.3,83.0
pedestrian,0.0,SWLSANDBOX1,2019-04-08T02:00:00-05:00,2019-04-08,02:00,2019,04,08,streetscape,2019-04-08-02:00,6.9,4.7,86.0
pedestrian,0.0,SWLSANDBOX1,2019-04-08T03:00:00-05:00,2019-04-08,03:00,2019,04,08,streetscape,2019-04-08-03:00,6.6,4.7,87.0
pedestrian,0.0,SWLSANDBOX1,2019-04-08T04:00:00-05:00,2019-04-08,04:00,2019,04,08,streetscape,2019-04-08-04:00,6.2,4.5,89.0
pedestrian,0.0,SWLSANDBOX1,2019-04-08T05:00:00-05:00,2019-04-08,05:00,2019,04,08,streetscape,2019-04-08-05:00,5.8,4.4,91.0
pedestrian,7.0,SWLSANDBOX1,2019-04-08T06:00:00-05:00,2019-04-08,06:00,2019,04,08,streetscape,2019-04-08-06:00,6.0,4.8,92.0
pedestrian,25.0,SWLSANDBOX1,2019-04-08T07:00:00-05:00,2019-04-08,07:00,2019,04,08,streetscape,2019-04-08-07:00,6.7,5.5,92.0
pedestrian,21.0,SWLSANDBOX1,2019-04-08T08:00:00-05:00,2019-04-08,08:00,2019,04,08,streetscape,2019-04-08-08:00,7.1,5.8,92.0
pedestrian,3.0,SWLSANDBOX1,2019-04-08T09:00:00-05:00,2019-04-08,09:00,2019,04,08,streetscape,2019-04-08-09:00,8.6,7.1,90.0
pedestrian,5.0,SWLSANDBOX1,2019-04-08T10:00:00-05:00,2019-04-08,10:00,2019,04,08,streetscape,2019-04-08-10:00,13.8,9.9,78.0
pedestrian,2.0,SWLSANDBOX1,2019-04-08T11:00:00-05:00,2019-04-08,11:00,2019,04,08,streetscape,2019-04-08-11:00,15.5,8.2,62.0
pedestrian,94.0,SWLSANDBOX1,2019-04-08T12:00:00-05:00,2019-04-08,12:00,2019,04,08,streetscape,2019-04-08-12:00,15.7,7.5,58.0
pedestrian,130.0,SWLSANDBOX1,2019-04-08T13:00:00-05:00,2019-04-08,13:00,2019,04,08,streetscape,2019-04-08-13:00,15.4,7.2,58.0
pedestrian,49.0,SWLSANDBOX1,2019-04-08T14:00:00-05:00,2019-04-08,14:00,2019,04,08,streetscape,2019-04-08-14:00,15.4,7.7,60.0
pedestrian,89.0,SWLSANDBOX1,2019-04-08T15:00:00-05:00,2019-04-08,15:00,2019,04,08,streetscape,2019-04-08-15:00,14.4,7.2,62.0
pedestrian,28.0,SWLSANDBOX1,2019-04-08T16:00:00-05:00,2019-04-08,16:00,2019,04,08,streetscape,2019-04-08-16:00,13.3,6.7,64.0
pedestrian,0.0,SWLSANDBOX1,2019-04-08T17:00:00-05:00,2019-04-08,17:00,2019,04,08,streetscape,2019-04-08-17:00,13.4,6.3,62.0
pedestrian,0.0,SWLSANDBOX1,2019-04-08T18:00:00-05:00,2019-04-08,18:00,2019,04,08,streetscape,2019-04-08-18:00,12.4,5.9,65.0
pedestrian,0.0,SWLSANDBOX1,2019-04-08T19:00:00-05:00,2019-04-08,19:00,2019,04,08,streetscape,2019-04-08-19:00,11.3,5.5,67.0
pedestrian,0.0,SWLSANDBOX1,2019-04-08T20:00:00-05:00,2019-04-08,20:00,2019,04,08,streetscape,2019-04-08-20:00,10.6,4.9,68.0
pedestrian,25.0,SWLSANDBOX1,2019-04-08T21:00:00-05:00,2019-04-08,21:00,2019,04,08,streetscape,2019-04-08-21:00,10.2,5.0,70.0
pedestrian,2.0,SWLSANDBOX1,2019-04-08T22:00:00-05:00,2019-04-08,22:00,2019,04,08,streetscape,2019-04-08-22:00,9.6,4.4,70.0
pedestrian,0.0,SWLSANDBOX1,2019-04-08T23:00:00-05:00,2019-04-08,23:00,2019,04,08,streetscape,2019-04-08-23:00,9.1,4.4,73.0
pedestrian,0.0,SWLSANDBOX1,2019-04-09T00:00:00-05:00,2019-04-09,00:00,2019,04,09,streetscape,2019-04-09-00:00,6.8,3.7,80.0
pedestrian,0.0,SWLSANDBOX1,2019-04-09T01:00:00-05:00,2019-04-09,01:00,2019,04,09,streetscape,2019-04-09-01:00,7.0,4.0,81.0
pedestrian,0.0,SWLSANDBOX1,2019-04-09T02:00:00-05:00,2019-04-09,02:00,2019,04,09,streetscape,2019-04-09-02:00,6.4,3.6,82.0
pedestrian,0.0,SWLSANDBOX1,2019-04-09T03:00:00-05:00,2019-04-09,03:00,2019,04,09,streetscape,2019-04-09-03:00,6.5,3.6,82.0
pedestrian,0.0,SWLSANDBOX1,2019-04-09T04:00:00-05:00,2019-04-09,04:00,2019,04,09,streetscape,2019-04-09-04:00,6.4,3.6,82.0
pedestrian,0.0,SWLSANDBOX1,2019-04-09T05:00:00-05:00,2019-04-09,05:00,2019,04,09,streetscape,2019-04-09-05:00,5.8,3.4,85.0
pedestrian,0.0,SWLSANDBOX1,2019-04-09T06:00:00-05:00,2019-04-09,06:00,2019,04,09,streetscape,2019-04-09-06:00,5.4,2.8,83.0
pedestrian,23.0,SWLSANDBOX1,2019-04-09T07:00:00-05:00,2019-04-09,07:00,2019,04,09,streetscape,2019-04-09-07:00,5.8,3.2,83.0
pedestrian,144.0,SWLSANDBOX1,2019-04-09T08:00:00-05:00,2019-04-09,08:00,2019,04,09,streetscape,2019-04-09-08:00,6.2,3.5,83.0
pedestrian,629.0,SWLSANDBOX1,2019-04-09T09:00:00-05:00,2019-04-09,09:00,2019,04,09,streetscape,2019-04-09-09:00,8.3,5.0,80.0
pedestrian,96.0,SWLSANDBOX1,2019-04-09T10:00:00-05:00,2019-04-09,10:00,2019,04,09,streetscape,2019-04-09-10:00,9.7,2.8,62.0
pedestrian,743.0,SWLSANDBOX1,2019-04-09T11:00:00-05:00,2019-04-09,11:00,2019,04,09,streetscape,2019-04-09-11:00,10.8,2.6,57.0
pedestrian,755.0,SWLSANDBOX1,2019-04-09T12:00:00-05:00,2019-04-09,12:00,2019,04,09,streetscape,2019-04-09-12:00,10.4,0.7,51.0
pedestrian,796.0,SWLSANDBOX1,2019-04-09T13:00:00-05:00,2019-04-09,13:00,2019,04,09,streetscape,2019-04-09-13:00,9.7,0.8,54.0
pedestrian,217.0,SWLSANDBOX1,2019-04-09T14:00:00-05:00,2019-04-09,14:00,2019,04,09,streetscape,2019-04-09-14:00,8.7,1.0,58.0
pedestrian,108.0,SWLSANDBOX1,2019-04-09T15:00:00-05:00,2019-04-09,15:00,2019,04,09,streetscape,2019-04-09-15:00,8.9,1.0,58.0
pedestrian,101.0,SWLSANDBOX1,2019-04-09T16:00:00-05:00,2019-04-09,16:00,2019,04,09,streetscape,2019-04-09-16:00,8.8,1.2,59.0
pedestrian,28.0,SWLSANDBOX1,2019-04-09T17:00:00-05:00,2019-04-09,17:00,2019,04,09,streetscape,2019-04-09-17:00,8.8,0.7,57.0
pedestrian,22.0,SWLSANDBOX1,2019-04-09T18:00:00-05:00,2019-04-09,18:00,2019,04,09,streetscape,2019-04-09-18:00,8.2,0.4,58.0
pedestrian,1.0,SWLSANDBOX1,2019-04-09T19:00:00-05:00,2019-04-09,19:00,2019,04,09,streetscape,2019-04-09-19:00,8.1,0.5,59.0
pedestrian,3.0,SWLSANDBOX1,2019-04-09T20:00:00-05:00,2019-04-09,20:00,2019,04,09,streetscape,2019-04-09-20:00,7.7,0.6,61.0
pedestrian,7.0,SWLSANDBOX1,2019-04-09T21:00:00-05:00,2019-04-09,21:00,2019,04,09,streetscape,2019-04-09-21:00,7.1,0.6,63.0
pedestrian,10.0,SWLSANDBOX1,2019-04-09T22:00:00-05:00,2019-04-09,22:00,2019,04,09,streetscape,2019-04-09-22:00,5.7,1.5,74.0
pedestrian,19.0,SWLSANDBOX1,2019-04-09T23:00:00-05:00,2019-04-09,23:00,2019,04,09,streetscape,2019-04-09-23:00,5.2,0.4,71.0
pedestrian,1.0,SWLSANDBOX1,2019-04-10T00:00:00-05:00,2019-04-10,00:00,2019,04,10,streetscape,2019-04-10-00:00,4.6,-0.6,69.0
pedestrian,1.0,SWLSANDBOX1,2019-04-10T01:00:00-05:00,2019-04-10,01:00,2019,04,10,streetscape,2019-04-10-01:00,4.0,-0.6,72.0
pedestrian,1.0,SWLSANDBOX1,2019-04-10T02:00:00-05:00,2019-04-10,02:00,2019,04,10,streetscape,2019-04-10-02:00,2.9,-0.7,77.0
pedestrian,2.0,SWLSANDBOX1,2019-04-10T03:00:00-05:00,2019-04-10,03:00,2019,04,10,streetscape,2019-04-10-03:00,2.9,-0.9,76.0
pedestrian,0.0,SWLSANDBOX1,2019-04-10T04:00:00-05:00,2019-04-10,04:00,2019,04,10,streetscape,2019-04-10-04:00,2.3,-1.7,74.0
pedestrian,7.0,SWLSANDBOX1,2019-04-10T05:00:00-05:00,2019-04-10,05:00,2019,04,10,streetscape,2019-04-10-05:00,1.9,-2.9,71.0
pedestrian,40.0,SWLSANDBOX1,2019-04-10T06:00:00-05:00,2019-04-10,06:00,2019,04,10,streetscape,2019-04-10-06:00,1.8,-3.2,70.0
pedestrian,44.0,SWLSANDBOX1,2019-04-10T07:00:00-05:00,2019-04-10,07:00,2019,04,10,streetscape,2019-04-10-07:00,1.8,-3.5,68.0
pedestrian,108.0,SWLSANDBOX1,2019-04-10T08:00:00-05:00,2019-04-10,08:00,2019,04,10,streetscape,2019-04-10-08:00,2.0,-3.2,69.0
pedestrian,85.0,SWLSANDBOX1,2019-04-10T09:00:00-05:00,2019-04-10,09:00,2019,04,10,streetscape,2019-04-10-09:00,2.6,-3.2,65.0
pedestrian,0.0,SWLSANDBOX1,2019-04-10T10:00:00-05:00,2019-04-10,10:00,2019,04,10,streetscape,2019-04-10-10:00,2.4,-3.6,64.0
pedestrian,29.0,SWLSANDBOX1,2019-04-10T11:00:00-05:00,2019-04-10,11:00,2019,04,10,streetscape,2019-04-10-11:00,3.2,-4.5,57.0
pedestrian,53.0,SWLSANDBOX1,2019-04-10T12:00:00-05:00,2019-04-10,12:00,2019,04,10,streetscape,2019-04-10-12:00,4.0,-5.2,51.0
pedestrian,60.0,SWLSANDBOX1,2019-04-10T13:00:00-05:00,2019-04-10,13:00,2019,04,10,streetscape,2019-04-10-13:00,5.2,-5.4,46.0
pedestrian,56.0,SWLSANDBOX1,2019-04-10T14:00:00-05:00,2019-04-10,14:00,2019,04,10,streetscape,2019-04-10-14:00,6.1,-5.3,44.0
pedestrian,37.0,SWLSANDBOX1,2019-04-10T15:00:00-05:00,2019-04-10,15:00,2019,04,10,streetscape,2019-04-10-15:00,5.5,-3.7,51.0
pedestrian,10.0,SWLSANDBOX1,2019-04-10T16:00:00-05:00,2019-04-10,16:00,2019,04,10,streetscape,2019-04-10-16:00,5.1,-3.2,55.0
pedestrian,3.0,SWLSANDBOX1,2019-04-10T17:00:00-05:00,2019-04-10,17:00,2019,04,10,streetscape,2019-04-10-17:00,4.8,-3.9,53.0
pedestrian,0.0,SWLSANDBOX1,2019-04-10T18:00:00-05:00,2019-04-10,18:00,2019,04,10,streetscape,2019-04-10-18:00,4.8,-3.9,53.0
pedestrian,2.0,SWLSANDBOX1,2019-04-10T19:00:00-05:00,2019-04-10,19:00,2019,04,10,streetscape,2019-04-10-19:00,4.9,-6.3,44.0
pedestrian,3.0,SWLSANDBOX1,2019-04-10T20:00:00-05:00,2019-04-10,20:00,2019,04,10,streetscape,2019-04-10-20:00,3.9,-9.7,36.0
pedestrian,1.0,SWLSANDBOX1,2019-04-10T21:00:00-05:00,2019-04-10,21:00,2019,04,10,streetscape,2019-04-10-21:00,3.1,-8.0,44.0
pedestrian,0.0,SWLSANDBOX1,2019-04-10T22:00:00-05:00,2019-04-10,22:00,2019,04,10,streetscape,2019-04-10-22:00,2.9,-8.0,45.0
pedestrian,0.0,SWLSANDBOX1,2019-04-10T23:00:00-05:00,2019-04-10,23:00,2019,04,10,streetscape,2019-04-10-23:00,2.6,-8.6,44.0
pedestrian,0.0,SWLSANDBOX1,2019-04-11T00:00:00-05:00,2019-04-11,00:00,2019,04,11,streetscape,2019-04-11-00:00,2.1,-8.0,47.0
pedestrian,0.0,SWLSANDBOX1,2019-04-11T01:00:00-05:00,2019-04-11,01:00,2019,04,11,streetscape,2019-04-11-01:00,1.9,-7.7,49.0
pedestrian,0.0,SWLSANDBOX1,2019-04-11T02:00:00-05:00,2019-04-11,02:00,2019,04,11,streetscape,2019-04-11-02:00,1.5,-8.0,49.0
pedestrian,0.0,SWLSANDBOX1,2019-04-11T03:00:00-05:00,2019-04-11,03:00,2019,04,11,streetscape,2019-04-11-03:00,0.9,-8.0,51.0
pedestrian,0.0,SWLSANDBOX1,2019-04-11T04:00:00-05:00,2019-04-11,04:00,2019,04,11,streetscape,2019-04-11-04:00,0.4,-7.9,54.0
pedestrian,0.0,SWLSANDBOX1,2019-04-11T05:00:00-05:00,2019-04-11,05:00,2019,04,11,streetscape,2019-04-11-05:00,0.3,-7.4,56.0
pedestrian,0.0,SWLSANDBOX1,2019-04-11T06:00:00-05:00,2019-04-11,06:00,2019,04,11,streetscape,2019-04-11-06:00,-0.1,-7.2,59.0
pedestrian,3.0,SWLSANDBOX1,2019-04-11T07:00:00-05:00,2019-04-11,07:00,2019,04,11,streetscape,2019-04-11-07:00,0.1,-6.9,59.0
pedestrian,75.0,SWLSANDBOX1,2019-04-11T08:00:00-05:00,2019-04-11,08:00,2019,04,11,streetscape,2019-04-11-08:00,0.4,-6.1,62.0
pedestrian,59.0,SWLSANDBOX1,2019-04-11T09:00:00-05:00,2019-04-11,09:00,2019,04,11,streetscape,2019-04-11-09:00,0.9,-5.5,62.0
pedestrian,45.0,SWLSANDBOX1,2019-04-11T10:00:00-05:00,2019-04-11,10:00,2019,04,11,streetscape,2019-04-11-10:00,0.9,-4.6,66.0
pedestrian,78.0,SWLSANDBOX1,2019-04-11T11:00:00-05:00,2019-04-11,11:00,2019,04,11,streetscape,2019-04-11-11:00,1.4,-4.0,68.0
pedestrian,82.0,SWLSANDBOX1,2019-04-11T12:00:00-05:00,2019-04-11,12:00,2019,04,11,streetscape,2019-04-11-12:00,1.1,-4.1,68.0
pedestrian,42.0,SWLSANDBOX1,2019-04-11T13:00:00-05:00,2019-04-11,13:00,2019,04,11,streetscape,2019-04-11-13:00,0.4,-2.9,78.0
pedestrian,0.0,SWLSANDBOX1,2019-04-11T14:00:00-05:00,2019-04-11,14:00,2019,04,11,streetscape,2019-04-11-14:00,0.7,-2.2,81.0
pedestrian,40.0,SWLSANDBOX1,2019-04-11T15:00:00-05:00,2019-04-11,15:00,2019,04,11,streetscape,2019-04-11-15:00,0.9,-3.0,75.0
pedestrian,98.0,SWLSANDBOX1,2019-04-11T16:00:00-05:00,2019-04-11,16:00,2019,04,11,streetscape,2019-04-11-16:00,1.7,-3.0,71.0
pedestrian,570.0,SWLSANDBOX1,2019-04-11T17:00:00-05:00,2019-04-11,17:00,2019,04,11,streetscape,2019-04-11-17:00,1.9,-4.6,62.0
pedestrian,243.0,SWLSANDBOX1,2019-04-11T18:00:00-05:00,2019-04-11,18:00,2019,04,11,streetscape,2019-04-11-18:00,2.3,-4.9,59.0
pedestrian,414.0,SWLSANDBOX1,2019-04-11T19:00:00-05:00,2019-04-11,19:00,2019,04,11,streetscape,2019-04-11-19:00,2.7,-4.8,58.0
pedestrian,107.0,SWLSANDBOX1,2019-04-11T20:00:00-05:00,2019-04-11,20:00,2019,04,11,streetscape,2019-04-11-20:00,2.8,-3.8,62.0
pedestrian,1.0,SWLSANDBOX1,2019-04-11T21:00:00-05:00,2019-04-11,21:00,2019,04,11,streetscape,2019-04-11-21:00,3.1,-3.9,60.0
pedestrian,0.0,SWLSANDBOX1,2019-04-11T22:00:00-05:00,2019-04-11,22:00,2019,04,11,streetscape,2019-04-11-22:00,3.5,-3.9,58.0
pedestrian,0.0,SWLSANDBOX1,2019-04-11T23:00:00-05:00,2019-04-11,23:00,2019,04,11,streetscape,2019-04-11-23:00,4.1,-3.8,57.0
pedestrian,0.0,SWLSANDBOX1,2019-04-12T00:00:00-05:00,2019-04-12,00:00,2019,04,12,streetscape,2019-04-12-00:00,4.2,-3.1,59.0
pedestrian,0.0,SWLSANDBOX1,2019-04-12T01:00:00-05:00,2019-04-12,01:00,2019,04,12,streetscape,2019-04-12-01:00,4.4,-2.7,60.0
pedestrian,0.0,SWLSANDBOX1,2019-04-12T02:00:00-05:00,2019-04-12,02:00,2019,04,12,streetscape,2019-04-12-02:00,4.5,-2.4,61.0
pedestrian,0.0,SWLSANDBOX1,2019-04-12T03:00:00-05:00,2019-04-12,03:00,2019,04,12,streetscape,2019-04-12-03:00,4.5,-2.0,62.0
pedestrian,0.0,SWLSANDBOX1,2019-04-12T04:00:00-05:00,2019-04-12,04:00,2019,04,12,streetscape,2019-04-12-04:00,4.6,-1.6,64.0
pedestrian,0.0,SWLSANDBOX1,2019-04-12T05:00:00-05:00,2019-04-12,05:00,2019,04,12,streetscape,2019-04-12-05:00,4.6,-1.0,67.0
pedestrian,1.0,SWLSANDBOX1,2019-04-12T06:00:00-05:00,2019-04-12,06:00,2019,04,12,streetscape,2019-04-12-06:00,5.0,-0.3,68.0
pedestrian,19.0,SWLSANDBOX1,2019-04-12T07:00:00-05:00,2019-04-12,07:00,2019,04,12,streetscape,2019-04-12-07:00,5.6,0.5,69.0
pedestrian,9.0,SWLSANDBOX1,2019-04-12T08:00:00-05:00,2019-04-12,08:00,2019,04,12,streetscape,2019-04-12-08:00,6.8,1.6,69.0
pedestrian,1.0,SWLSANDBOX1,2019-04-12T09:00:00-05:00,2019-04-12,09:00,2019,04,12,streetscape,2019-04-12-09:00,9.3,2.7,63.0
pedestrian,29.0,SWLSANDBOX1,2019-04-12T10:00:00-05:00,2019-04-12,10:00,2019,04,12,streetscape,2019-04-12-10:00,9.8,3.1,63.0
pedestrian,89.0,SWLSANDBOX1,2019-04-12T11:00:00-05:00,2019-04-12,11:00,2019,04,12,streetscape,2019-04-12-11:00,11.3,4.0,61.0
pedestrian,60.0,SWLSANDBOX1,2019-04-12T12:00:00-05:00,2019-04-12,12:00,2019,04,12,streetscape,2019-04-12-12:00,12.2,4.8,60.0
pedestrian,8.0,SWLSANDBOX1,2019-04-12T13:00:00-05:00,2019-04-12,13:00,2019,04,12,streetscape,2019-04-12-13:00,11.5,7.7,78.0
pedestrian,79.0,SWLSANDBOX1,2019-04-12T14:00:00-05:00,2019-04-12,14:00,2019,04,12,streetscape,2019-04-12-14:00,10.9,7.2,78.0
pedestrian,24.0,SWLSANDBOX1,2019-04-12T15:00:00-05:00,2019-04-12,15:00,2019,04,12,streetscape,2019-04-12-15:00,10.7,7.1,78.0
pedestrian,0.0,SWLSANDBOX1,2019-04-12T16:00:00-05:00,2019-04-12,16:00,2019,04,12,streetscape,2019-04-12-16:00,12.8,9.2,79.0
pedestrian,0.0,SWLSANDBOX1,2019-04-12T17:00:00-05:00,2019-04-12,17:00,2019,04,12,streetscape,2019-04-12-17:00,12.5,8.7,78.0
pedestrian,1.0,SWLSANDBOX1,2019-04-12T18:00:00-05:00,2019-04-12,18:00,2019,04,12,streetscape,2019-04-12-18:00,13.2,10.0,81.0
pedestrian,4.0,SWLSANDBOX1,2019-04-12T19:00:00-05:00,2019-04-12,19:00,2019,04,12,streetscape,2019-04-12-19:00,12.8,10.0,83.0
pedestrian,2.0,SWLSANDBOX1,2019-04-12T20:00:00-05:00,2019-04-12,20:00,2019,04,12,streetscape,2019-04-12-20:00,11.8,8.9,83.0
pedestrian,0.0,SWLSANDBOX1,2019-04-12T21:00:00-05:00,2019-04-12,21:00,2019,04,12,streetscape,2019-04-12-21:00,13.1,6.3,63.0
pedestrian,0.0,SWLSANDBOX1,2019-04-12T22:00:00-05:00,2019-04-12,22:00,2019,04,12,streetscape,2019-04-12-22:00,14.7,4.6,51.0
pedestrian,0.0,SWLSANDBOX1,2019-04-12T23:00:00-05:00,2019-04-12,23:00,2019,04,12,streetscape,2019-04-12-23:00,14.4,2.9,46.0
pedestrian,0.0,SWLSANDBOX1,2019-04-13T00:00:00-05:00,2019-04-13,00:00,2019,04,13,streetscape,2019-04-13-00:00,13.6,2.3,46.0
pedestrian,0.0,SWLSANDBOX1,2019-04-13T01:00:00-05:00,2019-04-13,01:00,2019,04,13,streetscape,2019-04-13-01:00,10.7,0.9,51.0
pedestrian,0.0,SWLSANDBOX1,2019-04-13T02:00:00-05:00,2019-04-13,02:00,2019,04,13,streetscape,2019-04-13-02:00,9.0,0.6,55.0
pedestrian,0.0,SWLSANDBOX1,2019-04-13T03:00:00-05:00,2019-04-13,03:00,2019,04,13,streetscape,2019-04-13-03:00,8.4,0.5,58.0
